right_arm,left_arm,left_leg,right_leg,left_fore_arm,right_fore_arm,waist
49.78,32.37,134.9,118.74,128.0,146.46,127.63
48.75,33.41,120.11,102.21,127.53,146.49,113.485
45.89,31.57,135.11,120.86,124.15,146.05,130.865
49.4,36.48,123.96,105.34,120.81,146.66,116.98
49.69,34.94,123.39,104.63,121.92,146.75,117.145
55.89,41.87,83.0,64.87,125.32,145.84,77.255
48.89,34.98,104.88,85.77,124.56,146.89,98.155
34.46,20.36,127.87,116.11,125.21,135.88,128.72
32.46,21.13,143.4,129.35,128.52,129.83,140.53
33.22,19.4,140.3,126.2,130.58,131.32,138.975
37.71,24.72,137.88,119.97,129.83,129.83,134.64
45.71,26.27,99.33,88.88,128.6,122.44,97.995
56.16,42.21,140.57,112.07,113.01,114.01,132.83
34.68,28.56,153.53,142.08,105.84,98.54,158.96499999999995
43.7,31.69,129.19,100.52,99.78,95.96,129.51
45.92,24.34,130.13,111.03,99.16,104.86,143.45999999999998
62.67,45.56,109.16,86.73,98.85,107.1,109.005
76.84,53.15,145.14,124.75,96.56,108.63,145.425
75.54,51.59,148.27,133.37,95.76,106.28,155.76
67.48,50.37,144.52,123.85,96.29,101.83,145.71
72.78,60.32,148.72,114.22,99.65,107.38,143.5
66.29,62.39,153.55,134.79,95.51,115.46,146.71
71.02,55.24,140.54,131.66,95.54,116.59,140.445
77.87,78.41,108.44,76.61,102.7,119.6,96.025
74.72,73.23,103.42,77.01,100.38,117.28,97.32
74.57,67.35,104.69,87.92,99.03,121.3,100.91
54.33,46.45,111.68,102.88,95.0,114.31,113.43
69.34,58.08,78.25,81.9,94.89,115.49,72.39
72.83,67.55,69.05,68.89,101.57,116.5,58.435
71.5,65.61,76.18,71.43,105.54,117.51,66.235
77.32,64.35,91.55,72.69,97.14,109.44,75.695
71.99,57.89,85.71,80.8,94.92,111.28,75.81
87.16,79.83,69.88,55.82,107.14,113.61,59.22
78.88,63.09,88.72,78.04,101.69,117.7,79.82
